vehicle_id,event,event_ts
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-10-13T15:32:35.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-12-31T20:50:17.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-12-14T14:34:17.000000+0000
9eb5ac45-bbf9-4a07-83d8-044372f336c7,ignitionOn,2023-01-07T18:08:25.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2022-01-11T21:18:55.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-11T19:11:16.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-11-11T15:02:09.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-12-17T16:13:01.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-09-25T20:43:41.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOff,2023-01-14T16:37:49.000007+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-09-22T01:25:31.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-10-06T18:19:22.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-31T17:23:58.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOn,2023-01-03T16:32:14.000002+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-09-25T19:15:09.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2022-01-22T22:24:46.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-24T19:05:52.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-12-10T16:20:34.000000+0000
19c4f06a-d5c7-4e51-ae2c-56c5367c0d50,artificial_event,2022-01-08T19:26:29.007000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-01T08:17:32.000005+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-10-02T20:26:19.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-12-19T18:28:52.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2023-01-02T15:51:55.000029+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOn,2023-01-15T06:11:08.000002+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-09-23T21:25:09.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-04T14:20:18.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-11-06T00:58:51.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2022-01-05T21:35:09.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2023-01-18T21:19:21.000002+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-12-09T16:26:38.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2023-01-27T18:23:28.000029+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-11-25T01:40:15.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-30T17:16:19.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-11-15T17:19:09.000000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-01T03:53:03.000029+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-10-17T22:55:50.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-18T18:30:33.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-09-08T17:51:58.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-09-10T18:07:07.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-12-09T18:51:23.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-12-17T01:25:18.000000+0000
f0704100-56e6-4117-ae4f-cf97e5d2d132,artificial_event,2022-01-29T23:01:12.018000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-10-03T23:26:25.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-12-16T14:14:05.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-10-06T19:35:17.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-10-25T16:12:57.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-22T13:24:59.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-08T20:04:53.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-09-23T17:19:55.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOn,2023-01-19T19:20:22.000002+0000
9eb5ac45-bbf9-4a07-83d8-044372f336c7,ignitionOn,2023-01-23T01:37:47.000002+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-10-23T05:43:19.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-12-31T20:38:01.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2023-01-10T18:13:01.000440+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-12-28T19:54:01.000000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-10T03:33:27.000006+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-17T05:55:34.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2022-01-12T14:13:53.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-09-29T17:57:28.000000+0000
9eb5ac45-bbf9-4a07-83d8-044372f336c7,ignitionOff,2023-01-06T03:37:26.000029+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-20T21:45:53.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-12-06T20:06:23.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-11-07T20:33:36.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-03T02:53:03.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOn,2023-01-08T23:03:44.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-06T17:51:50.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-09-01T21:43:02.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2022-01-02T16:54:45.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-10-13T23:04:27.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2023-01-11T02:19:09.000002+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-12-12T09:16:22.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-11T20:30:28.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-11-02T15:28:11.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOn,2023-01-20T17:30:02.000002+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2022-01-17T23:52:38.000000+0000
807158a9-c266-4cda-b061-e76314b1b422,ignitionOff,2023-01-23T02:19:10.000002+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-10-15T00:19:15.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-12T14:05:04.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-10-12T21:05:44.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-11-22T22:01:52.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-19T18:07:49.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-08T21:02:57.000000+0000
9eb5ac45-bbf9-4a07-83d8-044372f336c7,ignitionOff,2023-01-17T01:50:01.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-09-08T18:25:39.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-02T13:51:42.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-12-27T14:01:15.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-11-26T23:30:43.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-12-20T17:33:48.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-11-23T17:16:22.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2022-01-12T17:02:11.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOff,2023-01-28T19:00:18.000011+0000
9eb5ac45-bbf9-4a07-83d8-044372f336c7,ignitionOn,2023-01-14T00:12:17.000029+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-09-20T21:40:38.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-10-15T00:21:45.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-27T18:48:34.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2023-01-12T18:54:15.000002+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-09-03T19:18:54.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2023-01-08T23:09:53.000011+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2023-01-30T14:59:47.000002+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2022-01-14T13:37:49.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2022-01-09T10:46:14.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-22T18:58:20.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2022-01-30T05:57:16.000000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-26T01:33:30.000011+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-21T02:36:01.000006+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-29T15:49:30.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-07T20:34:30.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOff,2023-01-29T07:58:40.000044+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-11-14T17:27:50.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOn,2023-01-08T06:37:31.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-05T19:48:14.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-09-17T00:04:32.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-17T15:32:16.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-08T15:05:04.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-12-02T16:05:54.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-12-16T15:29:20.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,artificial_event,2022-01-09T21:37:11.027000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2022-01-27T01:01:11.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-10-02T16:49:28.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2023-01-18T02:39:06.000033+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-22T13:22:35.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2022-01-05T18:35:52.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2023-01-16T15:03:05.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-23T02:10:25.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-10T00:52:21.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-16T02:39:33.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-10-03T05:52:38.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-18T00:19:48.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOff,2023-01-29T18:48:55.000002+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-12-11T02:14:24.000000+0000
807158a9-c266-4cda-b061-e76314b1b422,ignitionOff,2023-01-29T16:52:40.000006+0000
f0704100-56e6-4117-ae4f-cf97e5d2d132,artificial_event,2022-01-13T23:43:55.036000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-17T15:17:38.000002+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-11T06:35:41.000002+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-12-07T21:51:39.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2022-01-28T16:49:32.000000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOn,2023-01-19T01:19:59.000016+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOff,2023-01-07T05:13:38.000002+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-12-27T17:42:29.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2022-01-30T23:21:53.000000+0000
3e937810-3a3b-48d6-80ad-56ae12c3bed8,artificial_event,2022-01-31T04:25:05.011000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-12-15T14:48:10.000000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-14T09:03:20.000011+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2022-01-22T00:04:47.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2023-01-14T08:26:37.000011+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-23T21:12:30.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2022-01-17T17:01:29.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-10-21T16:55:12.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-09-27T01:15:58.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-11-25T06:29:05.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-12-10T14:28:13.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-11-01T21:28:33.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-12-23T18:31:01.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-10-13T22:10:23.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-12-09T18:48:06.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2022-01-22T18:42:15.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2023-01-10T15:48:08.000002+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2022-01-13T18:18:11.000000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOff,2023-01-04T21:54:27.000027+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-09-15T13:26:16.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-10-03T16:31:58.000000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-21T07:27:32.000011+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-11T23:31:42.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2022-01-14T19:58:46.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2023-01-28T03:09:24.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-12-09T17:16:09.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2022-01-30T01:00:24.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2022-01-11T21:54:38.000000+0000
807158a9-c266-4cda-b061-e76314b1b422,ignitionOff,2023-01-25T18:39:22.000020+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-09-22T17:01:01.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-11-12T16:35:17.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-11-16T16:26:11.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-09-23T21:56:51.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2022-01-19T17:43:49.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-10-16T03:22:09.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-12-18T20:04:57.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-09-30T13:37:28.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2023-01-30T21:11:52.000797+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2022-01-22T03:28:32.000000+0000
9eb5ac45-bbf9-4a07-83d8-044372f336c7,ignitionOn,2023-01-28T22:12:15.000007+0000
f0704100-56e6-4117-ae4f-cf97e5d2d132,artificial_event,2021-12-20T01:27:52.014000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOff,2023-01-29T08:09:15.000020+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-16T22:57:15.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2023-01-25T19:30:44.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-12-08T15:09:49.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2022-01-13T23:44:20.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-09-05T20:09:49.000000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOn,2023-01-18T01:56:57.000002+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-11-11T23:18:39.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2023-01-09T15:53:31.000002+0000
f0704100-56e6-4117-ae4f-cf97e5d2d132,artificial_event,2022-01-14T07:39:14.034000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-11-08T17:57:21.000000+0000
cefc7df0-cf57-46ab-8180-55d437e07d9f,ignitionOff,2023-01-04T11:42:28.000023+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-10-15T19:44:47.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-12-10T15:39:15.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-09-15T17:52:47.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-10T16:11:07.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-12-24T18:48:44.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-10-14T20:52:22.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2023-01-16T17:06:47.000002+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOn,2023-01-27T20:46:35.000002+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2022-01-11T16:41:06.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2022-01-04T18:35:12.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-10T19:41:49.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-12-01T16:42:04.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-09-06T01:26:40.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-07T19:11:30.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-18T16:17:17.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2023-01-21T19:55:57.000270+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-10-26T15:52:26.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-10-17T07:07:03.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-23T15:34:48.000000+0000
9eb5ac45-bbf9-4a07-83d8-044372f336c7,ignitionOff,2023-01-21T19:13:44.000029+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2022-01-29T18:32:19.000000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOff,2023-01-27T23:31:35.000020+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-12-16T03:01:31.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2022-01-04T18:56:58.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-01T02:49:48.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-09-04T20:06:07.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2023-01-19T18:00:32.000002+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2023-01-02T03:04:01.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2022-01-24T17:35:46.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-11-21T17:30:37.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-12-17T01:11:23.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-12-05T20:33:17.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-11-20T00:55:09.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-09-06T00:48:16.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-02T16:12:04.000000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-10T19:30:36.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2022-01-14T19:58:15.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2022-01-01T11:02:35.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-10-28T21:20:37.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2022-01-17T19:43:51.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-28T18:22:07.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-09-04T16:45:16.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-12-03T16:19:59.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-09-26T19:31:25.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-25T23:59:31.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2022-01-22T19:11:15.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2022-01-27T15:19:32.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2023-01-23T03:24:33.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-22T13:04:42.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-12-16T20:30:50.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-10-28T20:20:42.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2023-01-01T21:41:44.000020+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2023-01-20T22:09:47.000100+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-12-22T17:14:51.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-16T23:08:46.000000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOn,2023-01-07T03:56:05.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2022-01-19T19:00:50.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-09-27T15:18:06.000000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOn,2023-01-21T19:14:45.000002+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-10-13T13:41:07.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-27T16:08:18.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T02:22:13.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2022-01-30T04:39:39.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-09-22T01:24:27.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-10-30T20:37:02.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2022-01-17T22:03:46.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-10-11T15:24:10.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-11-20T20:30:04.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2022-01-25T20:02:09.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-27T17:27:53.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-09-23T00:36:43.000000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOn,2023-01-30T23:04:39.000002+0000
